"y" "x1" "x2" "x3" "x4"
12.1337584306641 8.05209233197776 -0.28935750375806 3.33878333954733 2
11.2689828752999 8.43624171257637 -0.558426446956288 2.58591690371301 2
20.1161368045061 11.6607483178948 2.96132009250701 5.84390044085254 2
13.3729553708153 8.35654090927599 -0.463540071149987 2.66608080996119 2
16.7521221475129 10.5318577939578 1.31976771097508 4.78436791572492 2
14.5160700530874 10.1017864239305 1.64695028726758 4.43681530698537 2
17.1487003777982 9.87692482750746 0.74132502923141 3.9846056942179 2
17.368370290066 9.88402170918348 1.00303249969725 3.79440397509841 2
15.6351029202704 9.62937956064887 0.770504835416838 3.65770787499111 2
17.8077457736877 9.81486068240683 0.797178450836606 3.62927565939979 2
18.8638077674374 11.8757112234322 3.03299896036261 5.81787344812079 2
11.8118540483245 8.84881953022883 -0.384158368491853 3.31676428381509 2
16.72846310066 9.66788255040277 0.46764804608273 3.71050562536963 2
14.9460663231411 8.87788197179915 0.279970240898113 3.77348997941017 2
14.7632380069435 9.40175044479015 0.823826839602219 4.45232829769494 2
18.0514710363461 11.1506260937952 1.97920192899013 5.04952390771152 2
15.2441942419512 8.83054276107991 0.051639193123319 3.14191083259842 2
13.5066984349089 7.83303308983199 -0.811315811732294 2.18897651503765 2
17.1883103586537 11.0412098776633 2.19277732224229 5.11201362254505 2
15.559092928261 9.60764182425395 0.190753036153729 3.19082116162593 2
19.0245136393691 9.07554923594885 0.19281358632172 2.93401214647737 2
17.0895079621743 11.4549707354178 2.77050031270351 5.88275647646194 2
13.1306293022817 9.09448886583798 0.206723174417764 3.43809947488944 2
66.3716006378973 10.5218342535176 1.37596321025675 4.37407519544439 2
11.4169236481905 9.60620141408316 0.294324182345263 3.69176201991629 3
13.5711650607101 10.6222196871372 2.08851289132998 4.86682893202765 3
12.2968709127408 8.50601211272285 -0.150871738648451 2.97455497904861 3
13.7973418600153 10.78589392735 1.098919569277 4.32799355378685 3
14.2983351278381 9.66551450882712 0.374850269124804 3.09690960422732 3
10.8976192582993 9.0281238779448 0.204535437496955 3.47893012000034 3
11.4611782910627 9.63965929084196 0.373210190942911 3.5832879218185 3
14.1612621857573 11.5467652224864 2.38556600116907 4.82405615707818 3
13.3261994494642 11.6551893465521 2.51086607063496 5.21426929808276 3
13.8521157603863 10.3304609307712 1.44916401069205 4.51437814928289 3
12.5553555525472 10.3071040463417 1.88213163519244 4.87251708289707 3
13.8698306109723 10.2466524591435 1.1893017082188 4.00128952916072 3
12.3690961203474 9.93495332964254 1.04210740056053 4.54007624402792 3
13.1131645531141 9.97649114618368 1.11142189705224 4.93483773881052 3
15.4465815877496 10.1160138070192 1.01543147481362 3.45538993195403 3
15.4831043979734 11.0377986240398 1.26204611576544 4.08987501943205 3
12.4330707326027 10.0124952005971 1.24467540880127 3.89941347280459 3
13.9067124130562 10.613009730531 2.175335383573 4.78049188348668 3
15.894414170249 11.1597387697999 2.05230127088758 4.57833366098042 3
14.9202303917002 10.8749801282415 2.30673326276952 5.36218117904762 3
12.2017747111492 9.86885770928975 1.14064979629721 3.85451065708095 3
13.3349624396888 9.8302634781685 0.786675335528953 3.64150309213851 3
15.0546140965843 8.1219088694426 -0.629150731868462 2.0137055915776 3
15.9613891739676 11.0864463821213 1.98618894797619 4.3755368345712 3
15.9943927762719 10.7297045277878 1.66452901355193 4.16870338565139 3
13.6997844112612 11.4914569550786 2.61555033702189 5.73213757340197 3
15.7081836289754 10.4249587526123 0.75413511781335 3.61333365295276 3
13.5002437509708 9.25248832189551 0.301203173821033 3.06704077484438 3
10.0945440857368 9.01710784545313 -0.0359617470845233 3.0540367614185 3
11.3177041784414 8.96935069214895 0.241473007145372 3.70090537815649 3
15.3366294549718 10.4328285571682 1.84301237403351 4.45576641485919 3
12.1947063630047 9.03507981830637 0.388316866141246 3.27448489740715 3
15.04391736035 8.30273372635135 -0.811640061107444 2.02298361494088 3
13.9228665910986 9.45046329316938 0.147264343972632 3.56419953665852 3
12.8319071027804 9.40218752638152 -0.0289357742956224 2.72496685676023 3
11.4697196229334 7.14666447944172 -1.73928171727535 1.08581935338385 3
11.0570862299166 9.34551599056681 0.529487690288903 3.86867479412931 3
12.0475680276882 9.38306051073813 0.174452552794372 3.57985494535443 3
11.2783077331942 9.56536573216451 -0.202558321640404 2.96603262643553 3
13.6971637793272 10.7949862624487 1.87112025826133 5.21797100525345 3
